episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
201, 165.90686613321304, 1, 4.484426528000768, 35, 178683,                                             178683, 26.477075576782227, 418.1891174316406
202, -392.3437577486038, 1, 9.941546430996823, 220, 178903,                                             178903, 15.077513694763184, 413.4224853515625
203, -996.2135111093521, 2, 8.528376666999975, 195, 179098,                                             179098, 14.853415489196777, 411.04888916015625
204, -832.6161051988602, 2, 8.756865659997857, 187, 179285,                                             179285, 14.851811408996582, 411.8813171386719
205, -696.9891465902328, 1, 18.539603727000213, 400, 179685,                                             179685, 14.791711807250977, 413.29815673828125
206, -1080.775287002325, 1, 19.555934061998414, 456, 180141,                                             180141, 14.43216323852539, 411.931396484375
207, -702.476909160614, 2, 4.130797678997624, 78, 180219,                                             180219, 13.425837516784668, 410.4410400390625
208, -890.1528450548649, 1, 15.446957181997277, 276, 180495,                                             180495, 14.388457298278809, 412.0479736328125
209, -348.65828716754913, 1, 14.554206883000006, 309, 180804,                                             180804, 16.522937774658203, 409.4568786621094
210, -805.4425710439682, 2, 13.658918514000106, 317, 181121,                                             181121, 14.03382682800293, 408.46484375
211, -531.8406190276146, 1, 15.466347577003035, 351, 181472,                                             181472, 15.012213706970215, 409.540771484375
212, -796.1848601102829, 1, 20.218645451001066, 453, 181925,                                             181925, 15.684455871582031, 407.7184753417969
213, -1078.0097076892853, 1, 25.31067869599792, 571, 182496,                                             182496, 15.192232131958008, 407.97418212890625
214, -898.0629144906998, 2, 9.3400427580018, 195, 182691,                                             182691, 15.982726097106934, 408.9261474609375
215, -80.25227987766266, 1, 7.945946052997897, 160, 182851,                                             182851, 15.160738945007324, 407.79510498046875
216, -1099.9759145081043, 1, 17.32990684199831, 381, 183232,                                             183232, 15.264533996582031, 407.3320617675781
217, -2.7925137281417847, 1, 8.725497789000656, 187, 183419,                                             183419, 15.43205738067627, 407.5653076171875
218, -887.1438454985619, 2, 18.45247138400009, 380, 183799,                                             183799, 14.500678062438965, 404.5453796386719
219, -25.85330641269684, 1, 9.721922327000357, 155, 183954,                                             183954, 14.850875854492188, 403.2157287597656
